sample_id,longitude,latitude,Slope,Elevation,Aspect_sin,Aspect_cos,NDVI,LULC,Rainfall,River Proximity,Road Proximity,TWI,landslide
bg_828,85.57801628702741,27.974615105093275,35.38528060913086,2925.0,-0.8516023793402403,0.5241883130155054,0.819457471370697,10.0,4.808651447296143,4697.658991455211,465.7252408878008,15.342408404049229,0
1219,85.90889977507572,27.88514182249381,57.010372161865234,1259.0,0.6538811792250613,-0.7565972531375218,0.3978930413722992,60.0,4.586504936218262,0.0,254.5584412271571,13.65629751097413,1
235,85.49629664344938,27.859526683615368,31.777387619018555,1304.0,0.11822790048946417,-0.9929864870912661,0.157516673207283,60.0,4.607892036437988,4690.469059699681,120.0,14.712444698934846,1
bg_47,85.828915745882,27.896731169960116,64.24385833740234,2415.0,0.32697388327083504,-0.9450333748914852,0.7226219177246094,10.0,4.945862293243408,6113.673200294566,342.05262752974136,14.362060570418652,0
bg_384,85.99303794829063,27.75443802895558,25.57456398010254,2028.0,-0.8408937598839711,0.5412002259683549,0.8924731016159058,10.0,4.183233737945557,10873.913738852263,644.1273166075166,15.092025997077624,0
501,85.5021383901269,27.89555157597744,43.90119171142578,1636.0,0.5138752128720505,-0.8578649460117279,0.5772548913955688,30.0,4.496346950531006,3960.0,30.0,14.3440545450744,1
bg_247,85.63002874197794,28.032017451748512,28.829036712646484,2645.0,0.9995674292579474,-0.02941010653939107,0.8235294222831726,10.0,4.772528171539307,6370.180531193759,1777.1043863543864,15.78409019014934,0
bg_841,85.64592892250685,28.13226943745625,34.48321533203125,4814.0,0.8819393729211626,0.4713628565038048,-0.0741859674453735,60.0,3.736885786056519,7174.517405372992,7625.49014818064,15.91414915323352,0
1190,85.91623587493523,27.87966859614773,43.44743347167969,1325.0,0.29000662515368514,0.9570246378056158,0.6971881985664368,10.0,4.586504936218262,615.5485358604958,84.8528137423857,14.12009076486115,1
bg_1097,85.5831366841469,27.76171438275695,19.964160919189453,953.0,0.3525124286684617,0.9358071316431943,0.5384237170219421,10.0,4.549545764923096,494.77267507411926,0.0,14.672453196067922,0
bg_914,85.84454643182568,28.062200845294928,35.17654037475586,4771.0,0.6246586659361203,0.7808979133477734,-0.0656828507781028,60.0,4.297876358032227,6960.581872228787,1051.7128885774862,15.553049835726425,0
bg_41,85.71114661213393,28.01207485244106,25.77469253540039,3034.0,-0.7974174070007887,0.6034281059182929,0.8538780808448792,10.0,4.635933876037598,6724.886616144543,1087.4741376235115,15.489805629497011,0
840,85.4760312258625,27.870039629202644,19.35616874694824,1836.0,0.9903986880846742,-0.13824051012693864,0.675430953502655,10.0,4.607892036437988,6870.0,240.0,15.465461959879171,1
bg_403,85.6125115939376,27.763870339438835,28.08448982238769,1032.0,-0.23998595928255795,0.9707763590792837,0.6812056303024292,10.0,4.361113548278809,1417.9562757715769,180.0,14.486885372135143,0
bg_808,85.72084841720242,27.946048679058272,34.04227828979492,2777.0,-0.976470572277793,-0.21565069319498936,0.8215960264205933,10.0,4.318940162658691,6050.7850730297805,890.9545442950498,15.259538294781375,0
bg_0,85.57047043864081,27.79351474381478,23.05780792236328,832.0,0.6018426724265706,-0.7986146740740766,0.5964184999465942,10.0,4.549545764923096,212.1320343559643,60.0,14.963269413945149,0
693,86.00705806933341,27.770166955574048,57.60006332397461,2916.0,-0.5224615515184801,-0.852662844965642,0.3077830076217651,30.0,4.674496173858643,12364.732103850856,576.2811813689564,14.868235812455907,1
bg_543,85.85047531270087,28.07109416660771,22.23331642150879,4630.0,0.9873743348414245,0.15840430201372285,0.0355156958103179,100.0,4.297876358032227,7985.298992523699,1615.5494421403512,16.04210310093121,0
bg_426,85.54325148553198,27.90831943712525,7.685127258300781,1148.0,0.5429996019771458,0.8397329529396005,0.5506364107131958,40.0,5.221707344055176,300.0,134.1640786499874,16.381451066639997,0
648,85.74553614647687,28.06303908960824,47.77145004272461,2959.0,0.9990280658811523,0.04407860684917401,0.5862628221511841,30.0,4.903069972991943,510.0,819.3900170248597,14.8057766429529,1
bg_669,85.7620810887435,28.09534867927894,33.633941650390625,4212.0,-0.5240876121793633,-0.8516643556942685,0.2855029702186584,100.0,4.430944442749023,2874.52604789033,1682.4089871371943,15.818851453513476,0
bg_443,85.9364440853911,28.00345102571351,30.864776611328125,3336.0,-0.5828677162265019,-0.8125670590055335,0.6021220088005066,30.0,4.106739044189453,3840.0,2245.395288139708,15.37038981410226,0
bg_378,85.58475365165832,27.78246546582011,14.800188064575195,1043.0,-0.9695054368135344,-0.24506980227885672,0.746062695980072,10.0,4.549545764923096,402.49223594996215,94.8683298050514,14.960124033631988,0
1354,85.51613461122638,27.97307710044046,48.16679000854492,2471.0,0.8859955399275564,-0.46369376017850167,0.6857264041900635,10.0,4.546175479888916,5836.754235017952,607.4537019394976,14.614810240449838,1
bg_300,85.73162820061185,27.77330264992209,19.50027084350586,1370.0,0.5683035464495305,0.8228189831869986,0.5570967793464661,10.0,4.541873455047607,3450.0,42.42640687119285,15.31501966146806,0
bg_198,85.76342856166968,27.865469798072752,30.575292587280277,1317.0,-0.8987878587088354,-0.43838383300206984,0.6223751902580261,10.0,5.343934535980225,600.0,108.16653826391968,14.4467727904333,0
517,85.72666355806642,27.88843047420489,34.80842971801758,1887.0,0.5795532736273595,0.8149343550420555,0.7798620462417603,10.0,4.696327209472656,3448.0429231667054,240.0,14.591814951984082,1
1046,85.61090615148221,27.926725756113555,30.66951560974121,1944.0,-0.18536430737956472,-0.9826698700732074,0.6960112452507019,10.0,4.625964164733887,1932.1490625725544,150.0,14.88959845157383,1
bg_723,85.57909426536835,27.812109870196053,24.08717155456543,870.0,-0.9006623693242652,-0.4345196157634324,0.3707892000675201,10.0,4.647837162017822,30.0,42.42640687119285,14.569996557084774,0
776,85.88392164075111,27.82273573594954,31.89715576171875,1191.0,-0.9411012083037038,-0.33812500015424585,0.4319612681865692,10.0,4.941662311553955,256.3201123595259,30.0,14.449290252667328,1
bg_686,85.87769426580968,28.00749344449205,11.04064655303955,4223.0,-0.09396980630803979,0.995575047649563,0.1660319864749908,100.0,4.297876358032227,8949.70949249192,1412.869420717994,16.730105059305167,0
bg_91,85.52789029417355,27.89161077284063,27.51566696166992,1408.0,0.10548031202433861,-0.9944213914509523,0.3459197878837585,30.0,5.103635787963867,1080.0,0.0,14.921405106082648,0
bg_945,85.8108596086712,27.818577740241714,21.49186897277832,2151.0,-0.3253906249061014,-0.9455796852847553,0.7817703485488892,10.0,6.791383266448975,4195.283065539202,174.92855684535903,15.808345037303749,0
bg_462,85.78876105268185,28.04064127847606,31.52162170410156,2821.0,-0.9569264192852802,-0.2903305496737332,0.8275721669197083,10.0,4.903069972991943,402.49223594996215,684.7627326307996,15.3423671228249,0
525,85.75387209811062,27.91261103722823,44.57169723510742,1746.0,-0.16735386535636745,-0.9858968930624961,0.3199999928474426,60.0,4.774409770965576,1358.3077707206126,313.20919526731655,14.382950109421245,1
327,85.66678619809242,27.82787837297025,27.401657104492188,1652.0,0.8474584062180195,0.5308617990874972,0.6520400047302246,10.0,4.6042256355285645,8340.053956659993,134.1640786499874,14.933787556482208,1
bg_913,85.8688009444969,27.63074001433232,31.71854782104492,1616.0,-0.7981950263456443,-0.6023991201164525,0.6319597363471985,10.0,4.407373905181885,6495.8833117598415,108.16653826391968,14.931590220323054,0
bg_268,85.81112910325643,27.72775806501723,45.99193954467773,1064.0,-0.30031005691902224,0.9538416376491926,0.7048818469047546,10.0,5.668778419494629,1374.1178988718543,296.98484809835,13.82605320969531,0
257,85.51911209718624,27.86795117966519,49.43511962890625,1112.0,0.7210626933982262,-0.6928698234079008,0.5621734857559204,10.0,4.607892036437988,2070.0,150.0,13.811478651431148,1
bg_22,85.76477603459587,27.81103189185511,24.433115005493164,846.0,0.8862522613473955,-0.46320290290177124,0.4451565742492676,30.0,5.827961921691895,210.0,0.0,14.655132099827911,0
909,85.67776465191969,27.830000203359173,20.17981719970703,1259.0,0.9961125342824444,0.08808983508558783,0.740311861038208,10.0,4.6042256355285645,9036.924255519683,30.0,15.043291607489772,1
bg_814,85.72030942803195,28.014500303708186,18.34929847717285,3229.0,-0.9398291740150448,-0.3416447331222869,0.3696710169315338,10.0,4.635933876037598,5814.894668005603,624.2595614005444,16.51392098961394,0
bg_706,85.800349319847,28.084568895869506,26.299619674682617,3973.0,-0.18562652499458837,0.982620370854601,0.7805460691452026,10.0,4.129517078399658,5141.915985311312,540.8326913195983,15.771952451893275,0
bg_281,85.90733867018564,27.71158838990308,26.890613555908203,1612.0,-0.14422607028942003,-0.989544764348168,0.5766270160675049,30.0,4.370652198791504,6276.886170705981,161.55494421403512,15.004512751159716,0
933,85.64456492901634,27.91142159729537,28.49338150024414,1366.0,-0.8437076749837648,-0.5368029053325718,0.3825781047344208,80.0,4.625964164733887,1308.0137613954985,180.0,15.118487632147817,1
454,85.55172669971057,27.941011882485284,35.32144927978516,1251.0,-0.5688980071270746,-0.8224080845218162,0.4312668442726135,10.0,4.987441062927246,516.1395160225576,0.0,13.91289313985044,1
291,85.57912011228038,27.843111337365524,44.34825134277344,975.0,0.7491397463417254,-0.6624119869469871,0.5829310417175293,10.0,4.647837162017822,0.0,30.0,13.800610457448656,1
bg_52,85.84212098055855,27.645562216520293,24.400270462036133,1654.0,0.04028432148054586,-0.9991882572582866,0.6149377822875977,10.0,4.407373905181885,7380.548760085526,0.0,15.107090005276785,0
1243,85.94637291851186,27.88000334708332,40.19455337524414,2430.0,-0.9970590499426571,-0.07663713804315712,0.7373935580253601,10.0,4.586504936218262,3412.75548494175,90.0,14.867786741670525,1
bg_788,85.92323885071454,27.868434238510343,37.65583801269531,1786.0,0.9492014912381784,0.31466891970961847,0.6280027627944946,60.0,4.586504936218262,2082.1383239352763,123.69316876852982,14.650019200458386,0
171,85.92485586213385,27.76285659610925,45.12316131591797,1960.0,-0.03643037225402926,0.999336193669294,0.7962003350257874,10.0,5.216389656066895,3603.1236448392942,361.2478373637689,14.538689077053258,1
888,85.66907271151054,27.890141197242983,40.255958557128906,1904.0,-0.5407547263335096,-0.8411803171425084,0.7380073666572571,60.0,4.626403331756592,4886.22553716056,379.4733192202056,15.040578709008368,1
1325,85.77090727319148,28.055787245066146,38.38019561767578,3081.0,-0.277919067948616,-0.9606044928432161,0.5276033878326416,10.0,4.903069972991943,816.0882305241266,990.4544411531506,15.22166283091761,1
bg_963,85.523847875395,28.15571546637177,28.79175567626953,5662.0,0.9354474385112262,-0.3534658254807465,-0.0484171323478221,70.0,4.091997146606445,5910.532970891881,4207.386362101774,16.268373884987902,0
562,85.77988962002985,28.02333575099465,16.934505462646484,2090.0,0.7227148799763445,-0.6911462958453716,0.092464879155159,60.0,4.903069972991943,0.0,308.86890422961005,15.752146982986732,1
1079,85.62449504670269,27.97413583311411,51.630008697509766,1765.0,0.2757295143609144,-0.9612352651199884,0.4671262502670288,30.0,4.582652568817139,990.0,120.0,14.155900968604126,1
bg_1072,85.86017711776935,27.91505680175615,44.072566986083984,2221.0,-0.302755565721052,-0.9530682385983313,0.7650145888328552,10.0,4.632851600646973,4951.545213365218,0.0,14.646857528069594,0
bg_16,85.48342368760963,27.791897776303365,27.055763244628903,1944.0,0.9673217744278438,-0.25355193692371525,0.8079863786697388,10.0,4.618796348571777,9720.046296186045,60.0,14.739970950358984,0
bg_439,85.82675978920011,27.673320158799587,30.29822158813477,1926.0,-0.813342938519523,-0.5817845514968814,0.7211126685142517,10.0,4.813807010650635,7359.239091101743,60.0,14.937863476744973,0
bg_273,85.88362314668487,27.657150483685434,36.0359001159668,1765.0,0.9797425803293054,-0.2002610203950696,0.6899619102478027,10.0,4.343433856964111,10925.314640778086,30.0,15.001664269694457,0
bg_89,85.53543614256014,27.946587668228744,34.408653259277344,1937.0,0.9898947668152996,-0.1418039161366272,0.5866577625274658,30.0,4.987441062927246,2334.609175001246,0.0,14.831357684792358,0
bg_920,85.71411105257152,28.01072737951488,27.74700927734375,3187.0,-0.1742733947092369,0.9846973057221791,0.8527737855911255,10.0,4.635933876037598,6603.067468987426,848.5281374238571,16.26932616478907,0
bg_25,85.48153722551298,27.79917413010473,11.939632415771484,1691.0,-0.9519620961470547,-0.3062158838128841,0.6967111825942993,10.0,4.618796348571777,9418.757879890532,0.0,15.898365327467484,0
560,85.76720345898084,27.95670263115624,42.67632675170898,2929.0,0.31802686835251365,-0.9480817005964691,0.6562264561653137,30.0,4.540307521820068,2180.1146758828995,966.0745312862772,15.06551837055982,1
bg_230,85.8785027495654,27.86385283056134,23.37405204772949,1104.0,-0.9744220389732245,-0.22472581062989552,0.5218986868858337,60.0,5.2028632164001465,0.0,0.0,14.176420435911524,0
bg_712,85.67287838103043,27.79486221674096,25.146953582763672,935.0,-0.5067554460690793,-0.8620898548755394,0.5065037608146667,10.0,4.263062000274658,8048.782516629456,270.0,15.0611724457447,0
369,85.51072648469409,27.93077926273894,40.73096466064453,1553.0,0.08511193412316395,-0.9963713959512357,0.6702017188072205,10.0,4.496346950531006,4092.0043988246152,432.6661530556787,14.260087937495122,1
bg_289,85.66398505971765,27.806180989320865,31.94060707092285,1019.0,0.46968523538842505,0.882833947952909,0.76751309633255,10.0,4.6042256355285645,8637.082840867048,216.33307652783932,14.456645393209966,0
bg_195,85.94237296626629,27.790011314206712,24.486984252929688,1540.0,-0.28123212418493304,-0.9596397721678851,0.5347195267677307,30.0,5.216389656066895,4740.0,127.27922061357854,15.028243279089711,0
bg_1023,85.97201737064223,27.91101438297761,21.193592071533203,2836.0,0.9921258190443523,0.12524519625747443,0.7626082301139832,10.0,4.020069122314453,4374.757136116244,1260.3570922560002,15.271073219254186,0
254,85.5203492812658,27.87206800305316,43.618934631347656,1349.0,0.2498189167558812,-0.9682925739831522,0.6536529064178467,10.0,5.103635787963867,1920.0,379.4733192202056,14.224606945900646,1
301,85.62250173447542,27.80399206096795,29.554821014404297,1426.0,0.9036743829324334,-0.42822028166784165,0.7255859375,30.0,4.497191429138184,4860.0,216.33307652783927,14.733628296734189,1
bg_430,85.9288982370045,27.78030950913822,38.488128662109375,1297.0,0.06903533469634242,0.9976142152973583,0.7185148000717163,10.0,5.216389656066895,3259.93864972947,60.0,14.299158270790606,0
bg_350,85.6440424604102,27.930417993114595,24.804031372070312,1525.0,-0.71361173473282,-0.700541427791116,0.3591385185718536,30.0,4.625964164733887,750.0,67.0820393249937,15.205579995993311,0
206,85.5307935974324,27.8870951758079,33.31898880004883,1106.0,0.27861202399866714,-0.9604037380619497,0.4834243953227997,30.0,5.103635787963867,782.3042886243179,42.42640687119285,14.206649256085852,1
bg_164,85.74671989738506,28.03740734345323,34.0131950378418,3413.0,0.3532999339996168,0.9355101050420922,0.6734753251075745,10.0,4.903069972991943,1933.313218286163,1811.2150617748296,15.69956592348734,0
bg_181,85.61978794773897,28.001834058202096,44.19145965576172,1783.0,-0.5280522457819811,-0.8492118850584972,0.8004999160766602,10.0,4.772528171539307,3354.1019662496847,234.30749027719963,14.486359131511792,0
1177,85.90163520708303,27.87434301209208,46.79790878295898,1477.0,-0.9802763539955777,0.1976316518099692,0.5587261319160461,60.0,4.586504936218262,201.24611797498108,323.10988842807024,13.72330972596445,1
80,85.5630746441098,27.77791738760816,25.69596099853516,921.0,-0.4182587042043418,0.9083279453794785,0.2541073262691498,30.0,4.46352481842041,1056.834897228512,30.0,14.497214309943368,1
bg_842,85.56319408483944,28.13604236164955,46.25981521606445,4857.0,-0.36890698292909024,0.9294663188874334,-0.1019552126526832,60.0,4.091997146606445,7058.229239688946,1148.6513831445989,15.855289684522372,0
103,85.54053570648878,27.987197931547644,38.42892456054688,1902.0,0.023104861008370645,-0.9997330470669578,0.7245244383811951,10.0,4.726099014282227,5765.0758884857705,90.0,14.653859274869486,1
bg_185,85.95072729840861,27.79674867883761,35.24488830566406,1737.0,0.49206030270896817,-0.8705611170377175,0.7666417360305786,10.0,5.216389656066895,5670.0,212.1320343559643,14.712035931674922,0
bg_1051,85.99788885082488,27.83959831789011,27.738615036010746,3276.0,-0.8702990375588836,0.4925236900130601,0.6597912907600403,10.0,4.383127212524414,11518.788998848797,1480.0675660252812,16.329813651642507,0
822,85.89657876298597,27.82307266982848,39.31893157958984,1801.0,-0.960956471240458,-0.27669958507574,0.6992977857589722,30.0,4.941662311553955,1524.1062955056643,30.0,14.607091546430734,1
122,85.98547046429005,27.78870172608552,45.993385314941406,1699.0,-0.3004624671206342,0.95379363902879,0.264355719089508,10.0,4.674496173858643,9510.0,0.0,14.548020065258797,1
bg_1045,85.77717278551671,27.93419091730789,34.20290756225586,1445.0,0.9974441159117543,-0.07145093164556256,0.5064508318901062,10.0,4.774409770965576,90.0,360.0,14.566749848925392,0
bg_295,85.7087211608668,27.70134759566412,25.046192169189453,1085.0,-0.978160444760737,-0.20785125524152362,0.5416021943092346,40.0,3.891842842102051,2779.6582523756406,339.4112549695428,14.5450085961134,0
bg_297,85.81948343539874,27.89861763205676,20.153409957885746,2571.0,-0.8484393483275786,0.5292926149205879,0.8045832514762878,10.0,4.945862293243408,5381.635439157877,60.0,15.800954911314122,0
bg_884,85.53813108841251,27.91451781258568,12.252076148986816,1298.0,0.9279452219282123,-0.3727166015897345,0.4497418701648712,30.0,5.221707344055176,870.0,60.0,15.229092213041657,0
341,85.64961248470661,27.87128651467477,29.58233070373535,1538.0,1.0,6.123233995736766e-17,0.2708333432674408,30.0,4.559855937957764,3694.996617048519,67.0820393249937,14.459234739670496,1
bg_815,85.50633072735468,27.96437431085431,34.79597091674805,2872.0,0.8967200340859591,0.44259821561872154,0.7917585372924805,10.0,4.546175479888916,6124.9979591833335,1046.5658125507446,15.255429494163865,0
bg_559,85.67745978897945,27.86439181973181,27.407299041748047,2536.0,-0.8475385220070073,-0.5307338821991465,0.8366346955299377,10.0,4.626403331756592,6846.9701328397805,90.0,15.208729860719734,0
bg_1053,85.59903686467581,28.019351206242423,46.18383407592773,2009.0,-0.9852961217709586,-0.17085535526610895,0.8593140840530396,10.0,4.835017204284668,6246.487012713626,900.0,14.570826111640612,0
520,85.73822631482895,27.86260981285621,53.51642227172852,1426.0,0.32498213748858973,-0.9457201543339062,0.4350611567497253,60.0,4.696327209472656,1800.0,152.97058540778357,13.85317426563059,1
541,85.75162388576197,27.877420021961623,40.06111145019531,1256.0,0.9146476010377455,-0.40425210687873614,0.4835537374019623,30.0,5.343934535980225,424.2640687119285,391.15214431215895,14.380473521075242,1
221,85.51018617294528,27.89099914057424,43.2002067565918,1320.0,-0.01950375508545261,-0.9998097836776587,0.3503673076629638,10.0,4.607892036437988,3060.0,60.0,14.781434083579049,1
538,85.75145231079442,27.870656329409336,34.207969665527344,1115.0,0.9427945189583752,0.33337440666920715,0.7998743057250977,10.0,5.343934535980225,330.0,210.0,14.199238419065864,1
bg_78,85.82649029461487,28.164608787684557,29.161039352416992,5235.0,-0.16453670276006713,-0.9863709613755087,-0.0942510738968849,70.0,3.266342878341675,10928.444537078458,5522.934002864781,16.256167980719376,0
bg_140,85.61897946398327,27.791897776303365,30.812599182128903,1596.0,0.9817856925463085,-0.18999172063899358,0.7942808270454407,10.0,4.361113548278809,3842.460149435515,180.0,14.977310558668703,0
16,85.62449466055268,27.999248526087847,21.7441635131836,1881.0,-0.8733776284107423,-0.487043651217863,0.8467618227005005,10.0,4.772528171539307,2903.962809679215,0.0,15.36625579238838,1
bg_796,85.6847361427808,28.06866871534059,45.272682189941406,3966.0,-0.7086956784003822,-0.7055143056073505,0.3406099379062652,100.0,4.758371829986572,7260.0,4207.921101921946,15.184331344422532,0
919,85.52418824041727,27.93294633581248,43.939544677734375,1858.0,0.1330943104242312,-0.9911033773187832,0.4328158795833587,30.0,5.221707344055176,2794.512479843309,30.0,14.65127308355866,1
302,85.9827686099943,27.75681666380319,36.6955451965332,2146.0,0.5645466424957847,0.8254011681883766,0.8082758784294128,10.0,4.183233737945557,9677.034669773588,986.8130522039116,14.80206158791334,1
760,85.89039232601289,27.84177039739186,37.566162109375,1680.0,-0.5712271913768409,-0.8207919930358275,0.3821399807929992,30.0,4.941662311553955,810.0,700.3570517957252,14.363949790613088,1
129,85.9804539219601,27.76209249831304,63.90088653564453,1744.0,0.9768095796648987,0.2141098901846528,0.8212290406227112,10.0,4.674496173858643,9277.812242118289,570.0,14.947485806506316,1
bg_104,85.72057892261718,27.674667631725764,31.868946075439453,918.0,0.9996609474226797,0.026038244909946124,0.7728658318519592,10.0,3.891842842102051,960.0,152.97058540778357,14.437281267487498,0
bg_1017,85.92296935612931,27.93419091730789,15.89612865447998,2216.0,-0.2573540143752668,0.9663171897906686,0.5734493732452393,30.0,4.404165267944336,894.9860334105779,589.406481131655,15.869123206780458,0
1118,85.6660566395297,27.97617101170397,30.30153465270996,2160.0,-0.7214096895372227,0.6925085269090973,0.8459686636924744,10.0,4.595747470855713,3129.5047531518467,502.8916384272063,15.119921760538263,1
bg_1098,85.55025834474812,28.096965646790352,12.269423484802246,3610.0,-0.9281633364877918,0.37217310595991493,0.3721155822277069,100.0,4.3097357749938965,11640.347932944273,2610.689564080724,16.636501237882143,0
bg_937,85.76558451835157,27.70134759566412,35.18286895751953,968.0,-0.3371521230936931,0.9414501823747315,0.6865164041519165,10.0,4.292092323303223,330.0,60.0,14.063388469395615,0
bg_866,85.94264246085153,27.906432975028604,27.755186080932617,1885.0,-0.5569432490804501,-0.8305505507214547,0.647274374961853,10.0,4.404165267944336,1926.0841103129424,30.0,15.090036716157286,0
565,85.7797661038932,28.02573266697924,50.67470550537109,2213.0,0.8713428693065347,-0.4906746418031556,0.5156641602516174,30.0,4.903069972991943,90.0,442.944691807002,14.26598176669239,1
bg_803,85.79576791189798,27.84741366086195,34.019195556640625,1444.0,0.9764291463433477,-0.21583818515545714,0.7476987242698669,10.0,6.791383266448975,2346.9128658729533,42.42640687119285,14.570606228526904,0
665,85.76753546856527,28.04034146135094,30.76761054992676,2496.0,0.49290077009239514,0.8700855307625359,0.7681564092636108,10.0,4.903069972991943,180.0,657.9513659838393,15.25169798563756,1
bg_932,85.92108289403266,27.76117539358648,19.65792655944824,2109.0,0.30725945308385194,0.9516257817496393,0.7968184947967529,10.0,5.216389656066895,3437.586362551492,84.8528137423857,15.587249361393187,0
292,85.58356169942304,27.860123752189622,25.07687187194824,1122.0,0.9782220385833831,-0.2075611794863628,0.4789405167102813,10.0,5.267827987670898,450.0,0.0,14.742774866924927,1
318,85.67156317304766,27.842937030353863,43.4803352355957,1770.0,0.9459434839875223,-0.3243315049475584,0.5643219351768494,10.0,4.6042256355285645,7546.475998769227,276.5863337187866,14.454982743275314,1
847,85.7121319130817,28.0239858245729,26.53470039367676,3140.0,-0.991556704249192,-0.12967383027612192,0.5063722729682922,30.0,4.635933876037598,5785.646031343432,1168.4605256490267,15.21018728667534,1
684,85.7615293426023,27.997106220571887,31.7778434753418,3320.0,0.11837629598363904,0.9929688074401903,0.6763551235198975,10.0,4.903069972991943,2482.035455024766,94.8683298050514,15.375193950660462,1
bg_954,85.83161069173435,27.96679976212144,26.096460342407227,2630.0,-0.9728730850513103,-0.2313394916194508,0.824654757976532,10.0,4.312197685241699,3540.127116361784,218.40329667841556,15.497696107974098,0
bg_312,85.95638668469856,27.96572178378049,22.101585388183597,1777.0,0.9477883360226922,-0.31890009422911164,0.624250054359436,10.0,3.810092926025391,0.0,0.0,15.12493566083212,0
bg_161,85.86179408528078,27.927453552677,27.733247756958008,2512.0,-0.9408990624467601,-0.3386871038094124,0.6352756023406982,30.0,4.632851600646973,6079.424314850872,30.0,15.1444067539158,0
505,85.7377404376863,27.87255553544342,49.3646125793457,1954.0,0.8957578064496328,-0.4445424076334476,0.5439069867134094,60.0,4.696327209472656,1860.0,342.05262752974136,14.337204241427148,1
bg_93,85.79657639565369,27.770338209484496,35.823116302490234,1334.0,0.963109486509457,0.2691098604575647,0.7579972147941589,10.0,6.054154872894287,2396.4348520249823,180.0,14.425034006362218,0
bg_964,85.98252765946644,27.867895249339877,39.95994567871094,2657.0,0.6993164998999457,-0.7148121662140965,0.7795275449752808,10.0,4.215697765350342,7677.948944868023,94.8683298050514,14.991967537226593,0
bg_770,85.80061881443223,28.005067993224927,23.69110107421875,2893.0,-0.877487053944717,0.4796003233520816,0.8115453124046326,10.0,4.568583965301514,1168.4605256490267,488.3646178829912,15.832390780537818,0
bg_393,85.80843415740406,27.72668008667629,30.82259559631348,1134.0,-0.2145515862128195,0.9767126582846989,0.7521824836730957,10.0,5.668778419494629,1236.931687685298,342.05262752974136,14.396249396156511,0
716,85.91485894362125,27.824708580204184,46.83631134033203,2268.0,-0.2918368323677562,-0.956468119318963,0.2201049476861953,30.0,4.941662311553955,3120.1442274356486,42.42640687119285,14.706751677367413,1
bg_337,85.94560690128912,27.999947596105446,22.56655502319336,3673.0,-0.8382164274150046,-0.5453377126255129,0.3447382152080536,10.0,4.106739044189453,2820.0,1686.6831356244716,16.092410469389925,0
808,85.88479524711425,27.863190668677305,29.580501556396484,1471.0,-1.0,-1.8369701987210297e-16,0.4817184507846832,30.0,4.586504936218262,429.5346318982906,551.5432893255071,14.824355158261604,1
bg_303,85.5154935432527,27.98216095347988,38.49965286254883,2437.0,0.48394942576651784,0.8750959680516518,0.7574911713600159,10.0,4.546175479888916,6592.63225123319,831.9254774317228,15.002742100393382,0
bg_531,85.52923776709973,27.975962578019452,39.99626541137695,1855.0,0.6117256835495205,-0.7910699640903275,0.8388283848762512,10.0,4.987441062927246,5117.440766633259,94.8683298050514,14.926128418989528,0
914,85.53327130715817,27.93735098635275,54.2065658569336,2123.0,0.9776800995934418,-0.2100990786723199,0.6843329668045044,10.0,5.221707344055176,2079.5432190748047,283.0194339616981,14.522547079058036,1
bg_599,86.03696556568408,27.89942611581247,17.939640045166016,3749.0,-0.0,1.0,0.4600811898708343,10.0,4.051556587219238,11018.824801220862,570.7889277132134,16.311387152422874,0
bg_96,85.65482224381964,28.092384238841344,37.08524703979492,3680.0,-0.7282636654948631,-0.6852970403554841,0.480236679315567,30.0,4.347579002380371,10858.5496269069,6145.242061953296,15.462944668436068,0
1329,85.59380158540561,28.024054410603032,35.327857971191406,2137.0,0.9831660984178029,0.18271404686535514,0.8350401520729065,10.0,4.835017204284668,7041.888951126679,276.5863337187866,14.468500673119271,1
286,85.55607503121853,27.85446759516138,39.98584365844727,1168.0,-0.2619709280150157,-0.9650757653546956,0.260825514793396,60.0,5.103635787963867,218.4032966784156,0.0,14.146923248197108,1
bg_696,85.85505672064987,27.71967322746016,19.23040580749512,1649.0,0.4717971412927433,-0.8817071268102551,0.7576444149017334,30.0,5.719096183776856,3870.0,84.8528137423857,15.49830487705236,0
1176,85.90237507844097,27.874582313303485,34.24985885620117,1459.0,-0.05379118475021244,0.9985522061680944,0.6857143044471741,10.0,4.586504936218262,276.5863337187866,335.4101966249685,14.33622454545234,1
bg_128,85.87769426580968,28.071363661192947,40.41397476196289,4290.0,-0.9911055747835301,0.13307794570479467,0.3247508406639099,30.0,4.297876358032227,10765.44471910009,1050.0,15.437358419290067,0
550,85.74937623644121,27.90799398033301,32.604244232177734,1644.0,0.9737145394239438,0.22777180623250315,0.7545883655548096,30.0,4.774409770965576,1360.294085850556,755.3806987208503,14.782050965076946,1
bg_352,85.67233939185996,28.029322505896157,37.40291976928711,3432.0,0.6715413925357425,-0.7409670425269641,0.4358486831188202,10.0,4.758371829986572,7206.497068618012,2594.783227940245,14.995351000722511,0
bg_184,85.60846917515907,27.796479184252373,17.823055267333984,1351.0,-0.7968381893416987,0.6041927672578042,0.4979791045188904,40.0,4.549545764923096,3300.545409474016,90.0,15.218851553302883,0
bg_177,85.67018343517807,28.078101025823845,37.11015319824219,3688.0,-0.9942610951938029,0.10698072061834123,0.5148963928222656,30.0,4.347579002380371,8916.866041384721,5237.728515301265,15.399092162689673,0
