sample_id,longitude,latitude,Slope,Elevation,Aspect,NDVI,LULC,Rainfall,River Proximity,Road Proximity,TWI,landslide
334,85.64970450320881,27.861218839765417,40.207252502441406,1857.0,111.3376693725586,0.6328424215316772,10.0,4.559855937957764,4375.0657137921935,349.85711369071805,14.782883204445854,1
bg_728,85.83134119714911,27.904816007517187,34.057559967041016,2386.0,169.06544494628906,0.7680297493934631,10.0,4.945862293243408,6132.046966552033,0.0,15.073898564086162,0
bg_755,85.76720148586298,27.7636008448536,22.031404495239258,856.0,32.853233337402344,0.456825315952301,40.0,5.361922740936279,360.0,30.0,14.638135684142211,0
777,85.89359287734588,27.803586498185904,41.31821060180664,933.0,249.52047729492188,0.632478654384613,30.0,4.941662311553955,0.0,30.0,13.87163825002018,1
1383,85.51480693909362,28.02373237429905,40.93202972412109,3013.0,153.63661193847656,0.4521782696247101,10.0,4.541608810424805,10591.742066345838,697.7822009767805,14.883790967693471,1
bg_305,85.91003361603799,28.002642541957805,42.95033264160156,3677.0,79.98566436767578,0.6757838726043701,10.0,4.106739044189453,6300.35713273462,1840.543398021356,14.975610605149624,0
1431,85.93357549872194,27.916867069728,55.41104888916016,1541.0,341.58984375,0.5196171998977661,60.0,4.404165267944336,453.9823785126467,150.0,13.892425146924062,1
bg_477,85.65967314635388,27.740693805108553,20.078205108642578,1346.0,251.94007873535156,0.6512104868888855,10.0,4.0218892097473145,1850.5404615949362,60.0,15.121468555317062,0
22,85.97382645749934,27.805739678467443,40.04551315307617,2041.0,113.85826873779295,0.5462856888771057,10.0,4.383127212524414,8246.453783293762,268.3281572999748,14.522993134493309,1
881,85.63077524994621,27.83290111478791,34.718353271484375,1970.0,134.49632263183594,0.7544236183166504,10.0,4.497191429138184,4754.8817019984845,108.16653826391968,14.857944169493132,1
bg_55,85.51199011364463,27.802408065127562,11.927546501159668,1260.0,4.9700469970703125,0.4716804623603821,40.0,4.618796348571777,6545.5710216909265,30.0,15.65520686603171,0
1207,85.90510172653362,27.858687600847663,43.077972412109375,1704.0,87.02294921875,0.5100032687187195,30.0,4.586504936218262,1916.7159413955944,283.0194339616981,14.60690489185902,1
736,85.77876014479682,27.73010213618375,49.9936637878418,702.0,86.10484313964844,0.3000304698944092,10.0,4.70947265625,60.0,30.0,13.484921997473627,1
878,85.5510313243079,27.79725852018613,40.63444519042969,913.0,181.22189331054688,0.1944114118814468,30.0,4.46352481842041,2220.0,0.0,13.9999049676034,1
76,85.49195128474781,27.903200201104795,34.29803466796875,2065.0,175.37908935546875,0.374485582113266,30.0,4.496346950531006,5168.713573027625,30.0,14.920235493421464,1
bg_211,85.80735617906313,27.929070520188414,13.685564041137695,2595.0,4.3150835037231445,0.8284931778907776,10.0,4.945862293243408,2446.2420158275427,595.4829972383762,15.613647059522984,0
272,85.76260888005757,28.039483134763373,40.84539031982422,2757.0,55.825782775878906,0.712895393371582,10.0,4.903069972991943,550.7267925205746,952.9428104561156,14.9655034145967,1
bg_78,85.82649029461487,28.164608787684553,29.161039352416992,5235.0,189.47032165527344,-0.09425107389688492,70.0,3.266342878341675,10928.444537078458,5522.934002864781,16.256167980719376,0
bg_434,85.67988524024656,27.768182252802607,33.5292854309082,931.0,342.31982421875,0.7255275845527649,10.0,4.263062000274658,5597.713819051489,150.0,14.162731128460944,0
bg_803,85.79576791189798,27.84741366086195,34.019195556640625,1444.0,102.46470642089844,0.7476987242698669,10.0,6.791383266448975,2346.9128658729533,42.42640687119285,14.570606228526904,0
1328,85.62960558483054,27.936942835103807,30.976940155029297,1673.0,108.87996673583984,0.7873230576515198,10.0,4.625964164733887,420.0,30.0,14.466719866062911,1
bg_469,85.72138740637288,27.829627018236383,29.156288146972656,1818.0,209.4835662841797,0.4524552822113037,30.0,4.7904558181762695,4888.067102649063,169.7056274847714,14.969399371188322,0
bg_149,85.63110672031888,27.932304455211245,8.543527603149414,1443.0,165.881591796875,0.8534955978393555,10.0,4.625964164733887,240.0,30.0,16.06707371052261,0
bg_840,85.94075599875488,27.99186275854837,31.60216522216797,2900.0,206.5478973388672,0.5783184170722961,10.0,4.106739044189453,2809.4483444263574,872.066511224918,15.024110362110154,0
bg_545,85.628950763637,28.09858261430177,50.12103271484375,4709.0,198.78228759765625,0.16689930856227875,60.0,4.257054328918457,10421.57857524473,5479.498152203357,15.280663734886112,0
1145,85.8720608276748,27.867768371938336,22.548568725585938,1324.0,159.34046936035156,0.450799286365509,30.0,5.2028632164001465,362.4913792078372,174.92855684535903,14.89101815285275,1
1058,85.62942153219842,27.93596197656933,47.77685928344727,1637.0,105.33258819580078,0.4755959212779999,30.0,4.625964164733887,450.0,90.0,14.335919921129143,1
bg_960,85.60011484301675,28.033903913845162,29.62934112548828,2718.0,268.3690490722656,0.8439446091651917,10.0,4.835017204284668,7535.316848016412,1266.0568707605514,15.340895003292268,0
1068,85.62689188017201,27.951435469041208,18.517045974731445,2029.0,61.09730529785156,0.5402925610542297,30.0,4.582652568817139,1200.0,30.0,15.559114683606309,1
bg_1107,85.69147350741171,27.71347485199973,17.31931495666504,1198.0,235.17831420898438,0.3238978087902069,40.0,4.0218892097473145,1758.0102388780335,127.27922061357854,15.234033348094496,0
597,85.74250177182144,27.894880273337872,33.383018493652344,1635.0,155.35894775390625,0.5541078448295593,30.0,4.452770709991455,1770.0,30.0,14.721287036813775,1
1165,85.84685180027373,27.886161306718325,40.366172790527344,2008.0,141.3317413330078,0.6686207056045532,10.0,5.2028632164001465,3836.4827641995216,94.8683298050514,14.684538552618868,1
754,85.88654890395581,27.84641740270339,24.28119659423828,1490.0,291.028564453125,0.439859539270401,30.0,4.941662311553955,360.0,630.7138812488591,14.768094973884995,1
1217,85.90533197567595,27.88390605622048,40.50815963745117,1359.0,194.906494140625,0.4942623078823089,30.0,4.586504936218262,90.0,67.0820393249937,13.975059081238678,1
